SessionID,Step,Loss,TDError,AvgQValue
session_20250326_204905,1652,,,-5.014244
session_20250326_204905,1653,,,-3.121537
session_20250326_204905,1654,,,-4.769935
session_20250326_204905,1655,,,-3.802022
session_20250326_204905,1656,,,-0.6973794
session_20250326_204905,1657,,,-3.02562
session_20250326_204905,1658,,,-3.904582
session_20250326_204905,1659,,,-7.415087
session_20250326_204905,1660,,,-6.953602
session_20250326_204905,1661,,,-8.753422
session_20250326_204905,1662,,,-9.229588
session_20250326_204905,1663,,,-11.45757
session_20250326_204905,1664,,,-8.122759
session_20250326_204905,1665,,,-10.22155
session_20250326_204905,1666,,,-11.75632
session_20250326_204905,1667,,,-10.65574
session_20250326_204905,1668,,,-3.836044
session_20250326_204905,1669,,,-3.172862
session_20250326_204905,1670,,,-4.414009
session_20250326_204905,1671,,,-3.385987
session_20250326_204905,1672,,,-3.405037
session_20250326_204905,1673,,,-2.547342
session_20250326_204905,1674,,,-4.367715
session_20250326_204905,1675,,,-6.331674
session_20250326_204905,1676,,,-2.525677
session_20250326_204905,1677,,,-5.774851
session_20250326_204905,1678,,,-4.951005
session_20250326_204905,1679,,,-3.7235
session_20250326_204905,1680,,,-4.048051
session_20250326_204905,1681,,,-9.028972
session_20250326_204905,1682,,,-5.807691
session_20250326_204905,1683,,,-3.172862
session_20250326_204905,1684,,,-4.414009
session_20250326_204905,1685,,,-3.385987
session_20250326_204905,1686,,,-5.014244
session_20250326_204905,1687,,,-3.405037
session_20250326_204905,1688,,,-3.254386
session_20250326_204905,1689,,,-1.231536
session_20250326_204905,1690,,,-7.280969
session_20250326_204905,1691,,,-3.167256
session_20250326_204905,1692,,,-9.095517
session_20250326_204905,1693,,,-7.572578
session_20250326_204905,1694,,,-6.796126
session_20250326_204905,1695,,,-6.039055
session_20250326_204905,1696,,,-6.510787
session_20250326_204905,1697,,,-10.99234
session_20250326_204905,1698,,,-5.664818
session_20250326_204905,1699,,,-7.503812
session_20250326_204905,1700,,,-7.809887
session_20250326_204905,1701,,,-10.32249
session_20250326_204905,1702,,,-10.41311
session_20250326_204905,1703,,,-12.56482
session_20250326_204905,1704,,,-12.31461
session_20250326_204905,1705,,,-13.43846
session_20250326_204905,1706,,,-3.836044
session_20250326_204905,1707,,,-3.172862
session_20250326_204905,1708,,,-4.414009
session_20250326_204905,1709,,,-3.385987
session_20250326_204905,1710,,,-5.014244
session_20250326_204905,1711,,,-1.931558
session_20250326_204905,1712,,,-3.069271
session_20250326_204905,1713,,,-5.280587
session_20250326_204905,1714,,,-0.3473454
session_20250326_204905,1715,,,-1.526592
session_20250326_204905,1716,,,-4.039343
session_20250326_204905,1717,,,-7.995211
session_20250326_204905,1718,,,-4.728435
session_20250326_204905,1719,,,-6.845557
session_20250326_204905,1720,,,-6.023806
session_20250326_204905,1721,,,-7.609639
session_20250326_204905,1722,,,-6.195471
session_20250326_204905,1723,,,-7.382238
session_20250326_204905,1724,,,-9.037071
session_20250326_204905,1725,,,-3.836044
session_20250326_204905,1726,,,-3.172862
session_20250326_204905,1727,,,-4.414009
session_20250326_204905,1728,,,-3.385987
session_20250326_204905,1729,,,-3.405037
session_20250326_204905,1730,,,-5.414334
session_20250326_204905,1731,,,1.182823
session_20250326_204905,1732,,,-3.364582
session_20250326_204905,1733,,,-3.808385
session_20250326_204905,1734,,,-2.222966
session_20250326_204905,1735,,,-3.828372
session_20250326_204905,1736,,,-6.11421
session_20250326_204905,1737,,,-4.822269
session_20250326_204905,1738,,,-9.37716
session_20250326_204905,1739,,,-4.699713
session_20250326_204905,1740,,,-3.836044
session_20250326_204905,1741,,,-3.172862
session_20250326_204905,1742,,,-4.414009
session_20250326_204905,1743,,,-3.385987
session_20250326_204905,1744,,,-5.014244
session_20250326_204905,1745,,,-3.405037
session_20250326_204905,1746,,,-3.415492
session_20250326_204905,1747,,,-2.13146
session_20250326_204905,1748,,,-5.022183
session_20250326_204905,1749,,,-4.60775
session_20250326_204905,1750,,,-6.367183
session_20250326_204905,1751,,,-4.748747
session_20250326_204905,1752,,,-9.237395
session_20250326_204905,1753,,,-10.7966
session_20250326_204905,1754,,,-9.159916
session_20250326_204905,1755,,,-9.904655
session_20250326_204905,1756,,,-12.28775
session_20250326_204905,1757,,,-11.17089
session_20250326_204905,1758,,,-9.8578
session_20250326_204905,1759,,,-10.81795
session_20250326_204905,1760,,,-14.1573
session_20250326_204905,1761,,,-12.62587
session_20250326_204905,1762,,,-4.414009
session_20250326_204905,1763,,,-5.014244
session_20250326_204905,1764,,,-2.51073
session_20250326_204905,1765,,,-5.154342
session_20250326_204905,1766,,,-6.704962
session_20250326_204905,1767,,,-1.993147
session_20250326_204905,1768,,,-6.113117
session_20250326_204905,1769,,,-4.274785
session_20250326_204905,1770,,,-4.124571
session_20250326_204905,1771,,,-6.683651
session_20250326_204905,1772,,,-6.544508
session_20250326_204905,1773,,,-4.778555
session_20250326_204905,1774,,,-5.062336
session_20250326_204905,1775,,,-2.562244
session_20250326_204905,1776,,,-9.996023
session_20250326_204905,1777,,,-4.892164
session_20250326_204905,1778,,,-8.833204
session_20250326_204905,1779,,,-10.8879
session_20250326_204905,1780,,,-12.30103
session_20250326_204905,1781,,,-14.89674
session_20250326_204905,1782,,,-17.22664
session_20250326_204905,1783,,,-19.01758
session_20250326_204905,1784,,,-19.24641
session_20250326_204905,1785,,,-18.00248
session_20250326_204905,1786,,,-3.836044
session_20250326_204905,1787,,,-3.172862
session_20250326_204905,1788,,,-4.414009
session_20250326_204905,1789,,,-3.385987
session_20250326_204905,1790,,,-5.014244
session_20250326_204905,1791,,,-3.538745
session_20250326_204905,1792,,,-6.69041
session_20250326_204905,1793,,,-2.138698
session_20250326_204905,1794,,,-7.230945
session_20250326_204905,1795,,,-1.6207
session_20250326_204905,1796,,,-3.41607
session_20250326_204905,1797,,,-0.0931102
session_20250326_204905,1798,,,-3.16801
session_20250326_204905,1799,,,-2.993975
session_20250326_204905,1800,,,-3.870636
session_20250326_204905,1801,,,-5.370873
session_20250326_204905,1802,,,-3.836044
session_20250326_204905,1803,,,-3.172862
session_20250326_204905,1804,,,-4.414009
session_20250326_204905,1805,,,-3.385987
session_20250326_204905,1806,,,-5.014244
session_20250326_204905,1807,,,-1.640207
session_20250326_204905,1808,,,-4.427904
session_20250326_204905,1809,,,-2.058032
session_20250326_204905,1810,,,-2.837017
session_20250326_204905,1811,,,-7.235044
session_20250326_204905,1812,,,-6.8916
session_20250326_204905,1813,,,-6.937176
session_20250326_204905,1814,,,-8.622995
session_20250326_204905,1815,,,-5.840373
session_20250326_204905,1816,,,-3.836044
session_20250326_204905,1817,,,-3.172862
session_20250326_204905,1818,,,-4.414009
session_20250326_204905,1819,,,-3.385987
session_20250326_204905,1820,,,-5.014244
session_20250326_204905,1821,,,-3.51759
session_20250326_204905,1822,,,-4.490586
session_20250326_204905,1823,,,-4.67744
session_20250326_204905,1824,,,-6.029017
session_20250326_204905,1825,,,-5.868309
session_20250326_204905,1826,,,-3.85621
session_20250326_204905,1827,,,-3.711159
session_20250326_204905,1828,,,-0.6251678
session_20250326_204905,1829,,,-3.273717
session_20250326_204905,1830,,,-8.040212
session_20250326_204905,1831,,,-8.61249
session_20250326_204905,1832,,,-7.600667
session_20250326_204905,1833,,,-10.44683
session_20250326_204905,1834,,,-11.94272
session_20250326_204905,1835,,,-13.14573
session_20250326_204905,1836,,,-15.55964
session_20250326_204905,1837,,,-3.836044
session_20250326_204905,1838,,,-3.172862
session_20250326_204905,1839,,,-4.414009
session_20250326_204905,1840,,,-3.385987
session_20250326_204905,1841,,,-5.014244
session_20250326_204905,1842,,,-3.538745
session_20250326_204905,1843,,,-6.195068
session_20250326_204905,1844,,,-4.831299
session_20250326_204905,1845,,,-4.824156
session_20250326_204905,1846,,,-3.241577
session_20250326_204905,1847,,,-4.344015
session_20250326_204905,1848,,,-6.885101
session_20250326_204905,1849,,,-5.894516
session_20250326_204905,1850,,,-7.220842
session_20250326_204905,1851,,,-5.163128
session_20250326_204905,1852,,,-11.27873
session_20250326_204905,1853,,,-8.906876
session_20250326_204905,1854,,,-10.81969
session_20250326_204905,1855,,,-11.32118
session_20250326_204905,1856,,,-12.54707
session_20250326_204905,1857,,,-15.20318
session_20250326_204905,1858,,,-15.12742
session_20250326_204905,1859,,,-3.836044
session_20250326_204905,1860,,,-3.172862
session_20250326_204905,1861,,,-4.414009
session_20250326_204905,1862,,,-3.385987
session_20250326_204905,1863,,,-5.014244
session_20250326_204905,1864,,,-1.931558
session_20250326_204905,1865,,,-5.692464
session_20250326_204905,1866,,,-2.713644
session_20250326_204905,1867,,,-4.520921
session_20250326_204905,1868,,,-3.32147
session_20250326_204905,1869,,,-1.624331
session_20250326_204905,1870,,,-4.621006
session_20250326_204905,1871,,,-2.88485
session_20250326_204905,1872,,,-4.118196
session_20250326_204905,1873,,,-3.214567
session_20250326_204905,1874,,,-3.913175
session_20250326_204905,1875,,,-4.053676
session_20250326_204905,1876,,,-7.986999
session_20250326_204905,1877,,,-3.577545
session_20250326_204905,1878,,,-5.683358
session_20250326_204905,1879,,,-4.256931
session_20250326_204905,1880,,,-3.836044
session_20250326_204905,1881,,,-3.172862
session_20250326_204905,1882,,,-4.414009
session_20250326_204905,1883,,,-5.014244
session_20250326_204905,1884,,,-3.584862
session_20250326_204905,1885,,,-4.335237
session_20250326_204905,1886,,,-4.45745
session_20250326_204905,1887,,,-5.24708
session_20250326_204905,1888,,,-5.873925
session_20250326_204905,1889,,,-3.419431
session_20250326_204905,1890,,,-3.623925
session_20250326_204905,1891,,,-5.258582
session_20250326_204905,1892,,,-8.05927
session_20250326_204905,1893,,,-9.419669
session_20250326_204905,1894,,,-10.21525
session_20250326_204905,1895,,,-3.836044
session_20250326_204905,1896,,,-3.172862
session_20250326_204905,1897,,,-4.414009
session_20250326_204905,1898,,,-3.385987
session_20250326_204905,1899,,,-5.014244
session_20250326_204905,1900,,,-3.766207
session_20250326_204905,1901,,,-2.42358
session_20250326_204905,1902,,,-3.516251
session_20250326_204905,1903,,,0.9711059
session_20250326_204905,1904,,,-5.713278
session_20250326_204905,1905,,,-8.356043
session_20250326_204905,1906,,,-7.062653
session_20250326_204905,1907,,,-5.159091
session_20250326_204905,1908,,,-6.901803
session_20250326_204905,1909,,,-1.775463
session_20250326_204905,1910,,,-4.544735
session_20250326_204905,1911,,,-3.836044
session_20250326_204905,1912,,,-3.172862
session_20250326_204905,1913,,,-4.414009
session_20250326_204905,1914,,,-3.385987
session_20250326_204905,1915,,,-5.014244
session_20250326_204905,1916,,,-3.584862
session_20250326_204905,1917,,,-0.1632549
session_20250326_204905,1918,,,-0.4556236
session_20250326_204905,1919,,,-4.881422
session_20250326_204905,1920,,,-3.364283
session_20250326_204905,1921,,,-4.053981
session_20250326_204905,1922,,,-10.76602
session_20250326_204905,1923,,,-9.213667
session_20250326_204905,1924,,,-3.836044
session_20250326_204905,1925,,,-3.172862
session_20250326_204905,1926,,,-4.414009
session_20250326_204905,1927,,,-3.385987
session_20250326_204905,1928,,,-5.014244
session_20250326_204905,1929,,,-3.121537
session_20250326_204905,1930,,,-7.165689
session_20250326_204905,1931,,,-5.987318
session_20250326_204905,1932,,,-3.662713
session_20250326_204905,1933,,,-6.378089
session_20250326_204905,1934,,,-2.477593
session_20250326_204905,1935,,,-2.723086
session_20250326_204905,1936,,,-2.931034
session_20250326_204905,1937,,,-2.378481
session_20250326_204905,1938,,,-5.826336
session_20250326_204905,1939,,,-4.737269
session_20250326_204905,1940,,,-6.758011
session_20250326_204905,1941,,,-3.777151
session_20250326_204905,1942,,,-7.275736
session_20250326_204905,1943,,,-4.355736
session_20250326_204905,1944,,,-3.836044
session_20250326_204905,1945,,,-3.172862
session_20250326_204905,1946,,,-4.414009
session_20250326_204905,1947,,,-3.385987
session_20250326_204905,1948,,,-5.014244
session_20250326_204905,1949,,,-3.121537
session_20250326_204905,1950,,,-4.503078
session_20250326_204905,1951,,,-3.465793
session_20250326_204905,1952,,,-2.335464
session_20250326_204905,1953,,,-6.799007
session_20250326_204905,1954,,,-1.870235
session_20250326_204905,1955,,,-4.164779
session_20250326_204905,1956,,,-1.910363
session_20250326_204905,1957,,,-6.24089
session_20250326_204905,1958,,,-1.920214
session_20250326_204905,1959,,,-3.316465
session_20250326_204905,1960,,,-6.890253
session_20250326_204905,1961,,,-6.40858
session_20250326_204905,1962,,,-6.974049
session_20250326_204905,1963,,,-9.940365
session_20250326_204905,1964,,,-3.836044
session_20250326_204905,1965,,,-3.172862
session_20250326_204905,1966,,,-4.414009
session_20250326_204905,1967,,,-3.385987
session_20250326_204905,1968,,,-5.014244
session_20250326_204905,1969,,,-2.28847
session_20250326_204905,1970,,,-4.220063
session_20250326_204905,1971,,,-3.520174
session_20250326_204905,1972,,,-6.690655
session_20250326_204905,1973,,,-4.959097
session_20250326_204905,1974,,,-4.884018
session_20250326_204905,1975,,,-2.272688
session_20250326_204905,1976,,,-5.413007
session_20250326_204905,1977,,,-4.005742
session_20250326_204905,1978,,,-6.46326
session_20250326_204905,1979,,,-7.276231
session_20250326_204905,1980,,,-6.960676
session_20250326_204905,1981,,,-7.435403
session_20250326_204905,1982,,,-8.33059
session_20250326_204905,1983,,,-4.355146
session_20250326_204905,1984,,,-8.422442
session_20250326_204905,1985,,,-3.836044
session_20250326_204905,1986,,,-4.414009
session_20250326_204905,1987,,,-3.385987
session_20250326_204905,1988,,,-5.014244
session_20250326_204905,1989,,,-4.992381
session_20250326_204905,1990,,,-1.65311
session_20250326_204905,1991,,,-4.831483
session_20250326_204905,1992,,,-3.486929
session_20250326_204905,1993,,,-2.197062
session_20250326_204905,1994,,,-2.159133
session_20250326_204905,1995,,,-9.848063
session_20250326_204905,1996,,,-8.767475
session_20250326_204905,1997,,,-9.492959
session_20250326_204905,1998,,,-6.939599
session_20250326_204905,1999,,,-8.973073
session_20250326_204905,2000,,,-7.518319
session_20250326_204905,2001,,,-11.77576
session_20250326_204905,2002,,,-11.11909
session_20250326_204905,2003,,,-3.836044
session_20250326_204905,2004,,,-3.172862
session_20250326_204905,2005,,,-4.414009
session_20250326_204905,2006,,,-3.385987
session_20250326_204905,2007,,,-5.014244
session_20250326_204905,2008,,,-3.121537
session_20250326_204905,2009,,,-4.49904
session_20250326_204905,2010,,,-5.409399
session_20250326_204905,2011,,,-4.968269
session_20250326_204905,2012,,,-5.796925
session_20250326_204905,2013,,,-7.221666
session_20250326_204905,2014,,,-4.165501
session_20250326_204905,2015,,,-6.996576
session_20250326_204905,2016,,,-6.845408
session_20250326_204905,2017,,,-10.89003
session_20250326_204905,2018,,,-10.45833
session_20250326_204905,2019,,,-10.384
session_20250326_204905,2020,,,-3.836044
session_20250326_204905,2021,,,-3.172862
session_20250326_204905,2022,,,-4.414009
session_20250326_204905,2023,,,-3.385987
session_20250326_204905,2024,,,-5.014244
session_20250326_204905,2025,,,-3.538745
session_20250326_204905,2026,,,-8.182398
session_20250326_204905,2027,,,-5.536877
session_20250326_204905,2028,,,-4.399284
session_20250326_204905,2029,,,-5.835629
session_20250326_204905,2030,,,-6.461134
session_20250326_204905,2031,,,-7.195312
session_20250326_204905,2032,,,-4.104723
session_20250326_204905,2033,,,-7.5316
session_20250326_204905,2034,,,-10.22715
session_20250326_204905,2035,,,-12.87827
session_20250326_204905,2036,,,-3.836044
session_20250326_204905,2037,,,-3.172862
session_20250326_204905,2038,,,-3.385987
session_20250326_204905,2039,,,-5.014244
session_20250326_204905,2040,,,-2.986205
session_20250326_204905,2041,,,-3.486965
session_20250326_204905,2042,,,-8.152083
session_20250326_204905,2043,,,-3.240852
session_20250326_204905,2044,,,-10.46855
session_20250326_204905,2045,,,-6.399314
session_20250326_204905,2046,,,-8.344745
session_20250326_204905,2047,,,-10.34299
session_20250326_204905,2048,,,-9.017033
session_20250326_204905,2049,,,-7.924582
session_20250326_204905,2050,,,-9.401501
session_20250326_204905,2051,,,-10.70398
session_20250326_204905,2052,,,-3.836044
session_20250326_204905,2053,,,-3.172862
session_20250326_204905,2054,,,-4.414009
session_20250326_204905,2055,,,-3.385987
session_20250326_204905,2056,,,-3.584862
session_20250326_204905,2057,,,-6.28824
session_20250326_204905,2058,,,-1.82278
session_20250326_204905,2059,,,-4.002527
session_20250326_204905,2060,,,-4.888082
session_20250326_204905,2061,,,-4.843525
session_20250326_204905,2062,,,-7.794069
session_20250326_204905,2063,,,-2.429642
session_20250326_204905,2064,,,-2.564843
session_20250326_204905,2065,,,-4.372946
session_20250326_204905,2066,,,-1.023335
session_20250326_204905,2067,,,-4.266387
session_20250326_204905,2068,,,-6.706614
session_20250326_204905,2069,,,-3.343605
session_20250326_204905,2070,,,-5.715187
session_20250326_204905,2071,,,-7.058711
session_20250326_204905,2072,,,-7.719864
session_20250326_204905,2073,,,-8.469954
session_20250326_204905,2074,,,-10.17501
session_20250326_204905,2075,,,-11.92324
session_20250326_204905,2076,,,-3.836044
session_20250326_204905,2077,,,-3.172862
session_20250326_204905,2078,,,-4.414009
session_20250326_204905,2079,,,-3.385987
session_20250326_204905,2080,,,-5.014244
session_20250326_204905,2081,,,-3.538745
session_20250326_204905,2082,,,-5.037043
session_20250326_204905,2083,,,0.8379806
session_20250326_204905,2084,,,-3.406459
session_20250326_204905,2085,,,-5.731928
session_20250326_204905,2086,,,-5.865525
session_20250326_204905,2087,,,-2.870934
session_20250326_204905,2088,,,-4.83597
session_20250326_204905,2089,,,-2.828926
session_20250326_204905,2090,,,-4.054924
session_20250326_204905,2091,,,-6.489123
session_20250326_204905,2092,,,-3.836044
session_20250326_204905,2093,,,-3.172862
session_20250326_204905,2094,,,-4.414009
session_20250326_204905,2095,,,-5.014244
session_20250326_204905,2096,,,-3.405037
session_20250326_204905,2097,,,-2.940031
session_20250326_204905,2098,,,-4.095177
session_20250326_204905,2099,,,-5.020896
session_20250326_204905,2100,,,-6.76384
session_20250326_204905,2101,,,-5.056632
session_20250326_204905,2102,,,-0.2896217
session_20250326_204905,2103,,,-6.770524
session_20250326_204905,2104,,,-8.685452
session_20250326_204905,2105,,,-6.540023
session_20250326_204905,2106,,,-7.719377
session_20250326_204905,2107,,,-5.064473
session_20250326_204905,2108,,,-3.836044
session_20250326_204905,2109,,,-3.172862
session_20250326_204905,2110,,,-4.414009
session_20250326_204905,2111,,,-5.014244
session_20250326_204905,2112,,,-3.51759
session_20250326_204905,2113,,,-4.776707
session_20250326_204905,2114,,,-6.11656
session_20250326_204905,2115,,,-4.740705
session_20250326_204905,2116,,,-7.541285
session_20250326_204905,2117,,,-3.721962
session_20250326_204905,2118,,,-6.853328
session_20250326_204905,2119,,,-4.321544
session_20250326_204905,2120,,,-5.780226
session_20250326_204905,2121,,,-2.787208
session_20250326_204905,2122,,,-2.535369
session_20250326_204905,2123,,,-3.836044
session_20250326_204905,2124,,,-3.172862
session_20250326_204905,2125,,,-3.385987
session_20250326_204905,2126,,,-5.014244
session_20250326_204905,2127,,,-2.224511
session_20250326_204905,2128,,,-5.425647
session_20250326_204905,2129,,,-3.859955
session_20250326_204905,2130,,,-8.05652
session_20250326_204905,2131,,,-8.496208
session_20250326_204905,2132,,,-8.938101
session_20250326_204905,2133,,,-9.119962
session_20250326_204905,2134,,,-4.293553
session_20250326_204905,2135,,,-9.094434
session_20250326_204905,2136,,,-9.025455
session_20250326_204905,2137,,,-8.583053
session_20250326_204905,2138,,,-3.836044
session_20250326_204905,2139,,,-3.172862
session_20250326_204905,2140,,,-4.414009
session_20250326_204905,2141,,,-3.385987
session_20250326_204905,2142,,,-5.014244
session_20250326_204905,2143,,,-3.584862
session_20250326_204905,2144,,,-3.357966
session_20250326_204905,2145,,,-3.242365
session_20250326_204905,2146,,,-4.063266
session_20250326_204905,2147,,,-3.014068
session_20250326_204905,2148,,,-3.488662
session_20250326_204905,2149,,,-4.52019
session_20250326_204905,2150,,,-3.71771
session_20250326_204905,2151,,,-8.521409
session_20250326_204905,2152,,,-8.645945
session_20250326_204905,2153,,,-9.428551
session_20250326_204905,2154,,,-8.063161
session_20250326_204905,2155,,,-8.531456
session_20250326_204905,2156,,,-9.219389
session_20250326_204905,2157,,,-12.70297
session_20250326_204905,2158,,,-9.731305
session_20250326_204905,2159,,,-13.17208
session_20250326_204905,2160,,,-12.56305
session_20250326_204905,2161,,,-3.836044
session_20250326_204905,2162,,,-3.172862
session_20250326_204905,2163,,,-4.414009
session_20250326_204905,2164,,,-3.385987
session_20250326_204905,2165,,,-5.014244
session_20250326_204905,2166,,,-1.931558
session_20250326_204905,2167,,,-5.145566
session_20250326_204905,2168,,,-3.912913
session_20250326_204905,2169,,,-5.911959
session_20250326_204905,2170,,,-4.360759
session_20250326_204905,2171,,,-5.250409
session_20250326_204905,2172,,,-8.080595
session_20250326_204905,2173,,,-6.391413
session_20250326_204905,2174,,,-6.652354
session_20250326_204905,2175,,,-9.397058
session_20250326_204905,2176,,,-11.05455
session_20250326_204905,2177,,,-12.32733
session_20250326_204905,2178,,,-3.836044
session_20250326_204905,2179,,,-3.172862
session_20250326_204905,2180,,,-4.414009
session_20250326_204905,2181,,,-5.014244
session_20250326_204905,2182,,,-2.986205
session_20250326_204905,2183,,,-1.769639
session_20250326_204905,2184,,,-1.275579
session_20250326_204905,2185,,,-3.483828
session_20250326_204905,2186,,,-7.162513
session_20250326_204905,2187,,,-4.718377
session_20250326_204905,2188,,,-5.21136
session_20250326_204905,2189,,,-3.09761
session_20250326_204905,2190,,,-5.732513
session_20250326_204905,2191,,,-4.206529
session_20250326_204905,2192,,,-3.836044
session_20250326_204905,2193,,,-3.172862
session_20250326_204905,2194,,,-4.414009
session_20250326_204905,2195,,,-3.385987
session_20250326_204905,2196,,,-5.014244
session_20250326_204905,2197,,,-3.584862
session_20250326_204905,2198,,,-5.179266
session_20250326_204905,2199,,,-3.493007
session_20250326_204905,2200,,,-4.721972
session_20250326_204905,2201,,,-4.799551
session_20250326_204905,2202,,,-6.55971
session_20250326_204905,2203,,,-5.376371
session_20250326_204905,2204,,,-8.21877
session_20250326_204905,2205,,,-6.655742
session_20250326_204905,2206,,,-7.086162
session_20250326_204905,2207,,,-7.297298
session_20250326_204905,2208,,,-9.926938
session_20250326_204905,2209,,,-10.791
session_20250326_204905,2210,,,-10.50203
session_20250326_204905,2211,,,-12.5652
session_20250326_204905,2212,,,-3.836044
session_20250326_204905,2213,,,-3.172862
session_20250326_204905,2214,,,-4.414009
session_20250326_204905,2215,,,-3.385987
session_20250326_204905,2216,,,-5.014244
session_20250326_204905,2217,,,-2.986205
session_20250326_204905,2218,,,-6.639589
session_20250326_204905,2219,,,-4.997394
session_20250326_204905,2220,,,-4.720525
session_20250326_204905,2221,,,-3.940401
session_20250326_204905,2222,,,-6.267795
session_20250326_204905,2223,,,-4.125316
session_20250326_204905,2224,,,-1.355803
session_20250326_204905,2225,,,-3.229863
session_20250326_204905,2226,,,-3.857501
session_20250326_204905,2227,,,-0.0761466
session_20250326_204905,2228,,,-1.67241
session_20250326_204905,2229,,,-2.76053
session_20250326_204905,2230,,,-3.261485
session_20250326_204905,2231,,,-3.995352
session_20250326_204905,2232,,,-3.836044
session_20250326_204905,2233,,,-3.172862
session_20250326_204905,2234,,,-4.414009
session_20250326_204905,2235,,,-3.385987
session_20250326_204905,2236,,,-5.014244
session_20250326_204905,2237,,,-3.538745
session_20250326_204905,2238,,,-6.081377
session_20250326_204905,2239,,,-1.578274
session_20250326_204905,2240,,,-2.888827
session_20250326_204905,2241,,,-4.771814
session_20250326_204905,2242,,,-6.947888
session_20250326_204905,2243,,,-6.887872
session_20250326_204905,2244,,,-3.903647
session_20250326_204905,2245,,,-3.755736
session_20250326_204905,2246,,,-8.249287
session_20250326_204905,2247,,,-7.644382
session_20250326_204905,2248,,,-7.62508
session_20250326_204905,2249,,,-3.836044
session_20250326_204905,2250,,,-3.172862
session_20250326_204905,2251,,,-4.414009
session_20250326_204905,2252,,,-5.014244
session_20250326_204905,2253,,,-2.330608
session_20250326_204905,2254,,,-2.04223
session_20250326_204905,2255,,,-1.072956
session_20250326_204905,2256,,,-3.195951
session_20250326_204905,2257,,,-3.523757
session_20250326_204905,2258,,,-6.324996
session_20250326_204905,2259,,,-3.351023
session_20250326_204905,2260,,,-4.792397
session_20250326_204905,2261,,,-1.780214
session_20250326_204905,2262,,,-5.124372
session_20250326_204905,2263,,,-8.192184
session_20250326_204905,2264,,,-3.836044
session_20250326_204905,2265,,,-3.172862
session_20250326_204905,2266,,,-3.385987
session_20250326_204905,2267,,,-5.014244
session_20250326_204905,2268,,,-2.224511
session_20250326_204905,2269,,,-3.486784
session_20250326_204905,2270,,,-0.693541
session_20250326_204905,2271,,,-3.32654
session_20250326_204905,2272,,,-4.926155
session_20250326_204905,2273,,,-6.464339
session_20250326_204905,2274,,,-9.558638
session_20250326_204905,2275,,,-8.511447
session_20250326_204905,2276,,,-7.90151
session_20250326_204905,2277,,,-10.76868
session_20250326_204905,2278,,,-11.37672
session_20250326_204905,2279,,,-11.33551
session_20250326_204905,2280,,,-8.971579
session_20250326_204905,2281,,,-10.90429
session_20250326_204905,2282,,,-3.836044
session_20250326_204905,2283,,,-3.172862
session_20250326_204905,2284,,,-4.414009
session_20250326_204905,2285,,,-3.385987
session_20250326_204905,2286,,,-5.014244
session_20250326_204905,2287,,,-1.931558
session_20250326_204905,2288,,,-1.911634
session_20250326_204905,2289,,,-1.559638
session_20250326_204905,2290,,,-2.011025
session_20250326_204905,2291,,,-3.104894
session_20250326_204905,2292,,,-4.192939
session_20250326_204905,2293,,,-1.088614
session_20250326_204905,2294,,,-4.349136
session_20250326_204905,2295,,,-8.836562
session_20250326_204905,2296,,,-10.25019
session_20250326_204905,2297,,,-3.836044
session_20250326_204905,2298,,,-3.172862
session_20250326_204905,2299,,,-4.414009
session_20250326_204905,2300,,,-3.385987
session_20250326_204905,2301,,,-5.014244
session_20250326_204905,2302,,,-3.584862
session_20250326_204905,2303,,,-3.231022
session_20250326_204905,2304,,,-0.9649678
session_20250326_204905,2305,,,-5.743919
session_20250326_204905,2306,,,-2.11768
session_20250326_204905,2307,,,-1.866357
session_20250326_204905,2308,,,-3.243372
session_20250326_204905,2309,,,-4.646262
session_20250326_204905,2310,,,-9.535583
session_20250326_204905,2311,,,-12.42692
session_20250326_204905,2312,,,-8.536141
session_20250326_204905,2313,,,-7.167547
session_20250326_204905,2314,,,-9.705286
session_20250326_204905,2315,,,-8.582015
session_20250326_204905,2316,,,-10.55674
session_20250326_204905,2317,,,-3.836044
session_20250326_204905,2318,,,-3.172862
session_20250326_204905,2319,,,-4.414009
session_20250326_204905,2320,,,-3.385987
session_20250326_204905,2321,,,-5.014244
session_20250326_204905,2322,,,-3.405037
session_20250326_204905,2323,,,-2.940031
session_20250326_204905,2324,,,-1.699723
session_20250326_204905,2325,,,-5.42028
session_20250326_204905,2326,,,-0.6355094
session_20250326_204905,2327,,,-5.027262
session_20250326_204905,2328,,,-4.484443
session_20250326_204905,2329,,,-7.780342
session_20250326_204905,2330,,,-6.484704
session_20250326_204905,2331,,,-5.590194
session_20250326_204905,2332,,,-3.836044
session_20250326_204905,2333,,,-4.414009
session_20250326_204905,2334,,,-3.385987
session_20250326_204905,2335,,,-5.014244
session_20250326_204905,2336,,,-3.584862
session_20250326_204905,2337,,,-5.358518
session_20250326_204905,2338,,,-0.2111263
session_20250326_204905,2339,,,-4.58321
session_20250326_204905,2340,,,-7.044676
session_20250326_204905,2341,,,-6.579622
session_20250326_204905,2342,,,-5.344976
session_20250326_204905,2343,,,-8.822171
session_20250326_204905,2344,,,-11.89818
session_20250326_204905,2345,,,-7.845047
session_20250326_204905,2346,,,-11.13861
session_20250326_204905,2347,,,-3.836044
session_20250326_204905,2348,,,-3.172862
session_20250326_204905,2349,,,-4.414009
